KT3D ESTIMATES WITH:  pygeostat_saved_data                                      
 12.012980      .43627280E-01
 19.066720      .20855350E-01
 25.447780      .33641140E-01
 23.492770      .71738870E-01
 21.432120      .21661280E-01
 18.469630      .11283200    
 16.711480      .16731550    
 14.972410      .14651550    
 13.239870      .19167350    
 10.197730      .20165340    
 6.4748170      .15899800    
 5.1373840      .20774580    
 6.2241740      .25628120    
 8.3394920      .27264790    
 10.171810      .30283320    
 10.992280      .36708040    
 10.787680      .46237900    
 9.7837130      .55354790    
 9.5932440      .61696370    
 9.9760040      .63715410    
 10.213180      .61196100    
 9.5702060      .54803410    
 9.5057560      .45208620    
 10.682210      .33705810    
 12.484260      .22391100    
 14.133530      .19349940    
 14.808040      .24339750    
 14.047840      .27990090    
 12.204300      .31407650    
 10.545520      .37174840    
 9.3606860      .46324870    
 8.4602640      .57249050    
 7.5019170      .67480320    
 6.2582740      .75011590    
 5.1901250      .79699600    
 4.6129370      .81518350    
 4.7850680      .81247770    
 5.1660790      .80671830    
 12.372500      .14914100    
 12.589230      .93374240E-01
 11.722890      .16865840    
 11.031180      .19377770    
 10.642600      .12583350    
 10.410180      .95705580E-01
 9.9228170      .17652620    
 10.023030      .20567700    
 9.9754720      .14612430    
 8.5118940      .95215890E-01
 6.1701900      .13347810    
 4.4596660      .92107070E-01
 7.2414140      .59369540E-01
 13.922070      .75749800E-01
 20.861150      .74341960E-01
 24.223320      .65584890E-01
 23.502800      .49676000E-01
 22.877240      .64524360E-01
 20.260670      .13552970    
 17.598930      .11806620    
 15.487340      .53439360E-01
 13.591000      .14496210    
 9.4666590      .12061520    
 4.6718030      .55771720E-01
 4.3188750      .16527580    
 5.9852960      .20614100    
 8.2982130      .24284540    
 9.7139690      .32454460    
 10.089020      .42499810    
 9.9502800      .52574680    
 8.9017920      .59935840    
 8.8896880      .63883980    
 9.3958880      .63641300    
 9.4320640      .59451520    
 8.7433230      .52129420    
 8.9321560      .43317260    
 10.106770      .34332490    
 11.750040      .27518020    
 12.976400      .26359890    
 13.292230      .28194850    
 12.547600      .30159910    
 11.455770      .34038670    
 10.391890      .40926890    
 9.4927140      .50119110    
 8.4154870      .59715250    
 7.2817670      .68315590    
 6.0132990      .74262600    
 5.1689520      .76828910    
 4.6584380      .76862680    
 4.6220080      .75177930    
 4.9718890      .73934220    
 10.337010      .16557840    
 9.8322330      .11047100    
 9.4020130      .16636580    
 8.8277740      .19197670    
 8.3979310      .14028500    
 7.9430100      .11998270    
 8.1980160      .18216270    
 8.8471040      .20401130    
 8.0994450      .14645000    
 6.3510560      .10601610    
 4.5448930      .11018400    
 3.4795900      .23562300E-01
 7.8925170      .69460320E-01
 16.180480      .83075580E-01
 21.833310      .88484270E-01
 23.121470      .46212320E-01
 23.696860      .58878730E-01
 24.110530      .97831890E-01
 21.690480      .13364770    
 18.470450      .85710470E-01
 16.564390      .59845050E-01
 14.614870      .10852780    
 8.6837560      .72753380E-01
 3.7048110      .58642350E-01
 3.7766350      .13179100    
 6.1786930      .13717280    
 7.7485400      .21931960    
 9.0303910      .35569360    
 9.2629810      .47894020    
 9.2222970      .57672820    
 8.0820700      .63188950    
 8.2518050      .64666720    
 8.7316010      .62156250    
 7.9297920      .56059640    
 7.6711070      .48475900    
 8.0526630      .41107290    
 9.2872930      .35146240    
 10.718730      .31333470    
 11.685890      .29674910    
 11.711020      .28583650    
 11.215360      .29326490    
 10.767550      .34531590    
 10.186390      .42740160    
 9.3352180      .51807740    
 8.3419110      .60763660    
 7.0261110      .68008100    
 5.8100060      .71948580    
 4.8681860      .72793950    
 4.4031030      .70752250    
 4.4302790      .67566170    
 4.3307340      .66000720    
 8.2336390      .14739680    
 7.1678190      .60911050E-01
 6.9189870      .16248870    
 6.5592080      .18820680    
 5.9435050      .11759520    
 5.9928060      .84514820E-01
 7.0143050      .18111610    
 7.2672120      .19666440    
 6.4132480      .10991400    
 5.3200680      .64554330E-01
 4.3977730      .72008560E-01
 4.0637810      .29119140E-01
 9.3411550      .38152230E-01
 18.192730      .49417190E-01
 21.559040      .47720160E-01
 22.360120      .70888390E-01
 24.056830      .70401900E-01
 24.973020      .66537280E-01
 21.696690      .12370710    
 18.852870      .11544740    
 17.873140      .93983960E-01
 15.684880      .53899550E-01
 7.9193560      .87816120E-01
 2.8577440      .74656140E-01
 3.5352990      .79815500E-01
 6.6406230      .55782840E-01
 7.3668790      .23215900    
 7.1654370      .40166950    
 7.7208370      .53045340    
 8.5444730      .61436750    
 8.2594590      .65124440    
 7.3433640      .63947340    
 7.4016190      .58865590    
 6.8627510      .51173030    
 6.6067380      .43547790    
 7.0769030      .38272390    
 8.3067190      .35308810    
 9.5779050      .32910930    
 10.190570      .29391660    
 10.243760      .25069300    
 10.123610      .25793420    
 10.011550      .33428460    
 9.8455070      .42888760    
 9.1874920      .52100930    
 8.0640630      .60426950    
 6.7052610      .66240900    
 5.3381870      .68741650    
 4.5014160      .67419020    
 3.9307530      .63059260    
 3.9060490      .58383150    
 3.8292810      .57096200    
 6.1648080      .11400050    
 5.0873000      .55042330E-01
 4.9673820      .17117660    
 4.6232930      .17626040    
 4.1679720      .66579680E-01
 4.9587590      .74149090E-01
 6.6494710      .18630720    
 7.3620590      .18387510    
 6.3860900      .66730980E-01
 5.9243770      .67825300E-01
 5.7725370      .57952370E-01
 6.0814610      .47829980E-01
 11.884320      .24863910E-01
 18.751330      .53004460E-01
 20.222350      .29822030E-01
 20.554200      .93408030E-01
 23.333140      .22336400E-01
 23.956480      .32352030E-01
 20.506290      .12275990    
 18.742280      .14762050    
 18.107260      .86631350E-01
 14.447440      .48229600E-01
 6.1353430      .10351150    
 1.4542470      .24605440E-01
 3.5749650      .58289260E-01
 6.4128700      .90870690E-01
 6.5575250      .29664070    
 6.4255820      .46294280    
 8.0617400      .57969410    
 7.8824970      .64426770    
 7.5912230      .65618400    
 6.3075350      .61678080    
 6.2631440      .53927060    
 5.5629970      .44410300    
 5.3759280      .37168100    
 6.0474490      .34752400    
 7.2932650      .34567710    
 8.2595370      .32394380    
 8.7252930      .25826720    
 8.7667300      .17603680    
 9.1027070      .20834000    
 9.4932560      .31951540    
 9.3503400      .41938480    
 9.0106920      .50910250    
 7.7042260      .58756310    
 6.0733930      .63694030    
 4.8020680      .64479330    
 3.9981870      .60723030    
 3.6145520      .53857990    
 3.4196690      .47721350    
 3.1813960      .47675770    
 4.6945910      .14548950    
 3.7416570      .12733600    
 3.5109920      .17209410    
 3.7518450      .16484250    
 4.1002970      .94569340E-01
 5.3875270      .12578290    
 6.7688970      .18827410    
 7.8671690      .17986040    
 7.9056340      .11199110    
 8.4221400      .11576170    
 8.7964460      .10448110    
 9.8190110      .99238470E-01
 14.599420      .89859550E-01
 17.672290      .55652580E-01
 17.521390      .75286730E-01
 17.261650      .10122110    
 19.541790      .53272410E-01
 19.761870      .31067280E-01
 18.634520      .13010400    
 17.423790      .16849810    
 15.696720      .11792890    
 10.368100      .10783500    
 3.8429860      .10640980    
 1.3529520      .77041160E-01
 3.7394540      .12848960    
 5.2100130      .21473330    
 5.0934970      .37784960    
 5.1217660      .51990150    
 5.9701600      .61565230    
 6.1979450      .65881570    
 6.4139770      .64581660    
 5.2665620      .57785840    
 4.9885850      .47194280    
 4.3202870      .35562600    
 4.1691980      .29399180    
 5.0504570      .31011040    
 6.2685050      .33370200    
 7.0892080      .30530750    
 7.2827850      .19904950    
 7.3852710      .70189740E-01
 8.4066920      .17724340    
 9.3884420      .30568560    
 9.3509200      .39978920    
 8.2642980      .48785000    
 6.6695990      .56460530    
 5.4858640      .60494490    
 4.3592080      .59386350    
 3.6157930      .52953110    
 3.1744760      .43133530    
 2.6958120      .35745210    
 2.5047200      .38651370    
 3.6820120      .19200910    
 2.7515840      .14204230    
 2.5204020      .14965630    
 3.3944970      .16368210    
 4.8738630      .13090070    
 6.5784930      .13074670    
 7.6884220      .18208500    
 9.3196040      .19032090    
 10.476560      .15313110    
 11.886130      .12705480    
 12.708450      .13262030    
 13.848530      .14102980    
 16.322380      .11026480    
 16.440510      .19949490E-01
 14.242390      .92843410E-01
 12.444010      .95436890E-01
 14.852430      .73022630E-01
 16.564750      .40063620E-01
 16.132160      .15057120    
 14.699170      .18756570    
 11.612990      .14971930    
 6.3002550      .10487230    
 2.0059770      .11430660    
 1.4548570      .15939990    
 3.0347880      .22262380    
 4.0284860      .32486230    
 3.7789440      .45971260    
 4.0591490      .57685650    
 4.8436490      .64898130    
 5.3512500      .66668240    
 5.2730110      .62512120    
 4.9078270      .52992830    
 3.6717700      .39018930    
 2.8736550      .24555410    
 2.7174460      .21018640    
 3.7729890      .28164700    
 5.2922650      .32518740    
 5.9213650      .28543110    
 6.2021400      .14949370    
 6.6252290      .39765670E-01
 8.2937760      .18794820    
 9.2611680      .28570790    
 9.0790630      .36628150    
 7.8784940      .45996040    
 6.0825150      .53792040    
 4.7542410      .56841250    
 4.0105080      .53729850    
 3.3056430      .44419700    
 2.5741280      .31019190    
 1.8674130      .22952810    
 2.0117010      .31734740    
 3.1851500      .20318520    
 1.7703200      .88656590E-01
 2.6075020      .11980530    
 4.2888110      .16592700    
 6.2468250      .11434870    
 8.0757420      .86500700E-01
 8.9953910      .17950710    
 11.039720      .19977530    
 13.608440      .14817040    
 16.211740      .86303760E-01
 16.824840      .13771150    
 17.396050      .14876170    
 17.742420      .91849680E-01
 15.638420      .30295860E-01
 10.737480      .89636070E-01
 6.8904020      .52088150E-01
 12.212870      .66984730E-01
 15.187380      .60127710E-01
 13.695550      .17169560    
 11.357200      .20102560    
 7.5259720      .14267050    
 2.6320960      .41784530E-01
 .74428810      .13952250    
 1.5877750      .23313410    
 2.9414080      .31286250    
 3.1478240      .41461520    
 3.0369680      .52857530    
 3.6474960      .62132790    
 4.2538650      .67285010    
 4.2399810      .66538710    
 4.9823000      .59651040    
 4.6226710      .47455970    
 2.6654070      .29950110    
 1.3913160      .11589920    
 1.7464210      .15114560    
 3.1476280      .27910930    
 4.4459610      .32704940    
 5.1407850      .27962840    
 5.6436610      .16544380    
 6.6751620      .13489100    
 8.2833440      .20279290    
 9.1429920      .24405710    
 8.6547920      .32168840    
 7.1984270      .43089520    
 5.6720390      .51078510    
 4.4740250      .53073560    
 3.6021240      .48081570    
 2.7384050      .35903180    
 1.8589890      .18123600    
 1.1573250      .11424740    
 1.8722360      .29513630    
 2.9121630      .18550130    
 1.6553640      .26539130E-01
 3.6510350      .12566770    
 5.6320070      .16383740    
 7.7870750      .65843830E-01
 9.2106660      .74810690E-01
 10.247860      .18674540    
 12.894440      .19644660    
 16.714960      .10658100    
 20.203680      .36972940E-01
 20.309260      .13709180    
 20.280650      .11877730    
 19.346400      .60938630E-01
 15.523800      .55075830E-01
 8.0768140      .72818120E-01
 4.9975310      .45697340E-01
 11.626250      .52539590E-01
 13.301660      .84291860E-01
 11.358620      .18958920    
 7.9774730      .20483740    
 4.0336400      .12600970    
 .54196480      .59078160E-01
 .28338590      .20002500    
 .91482060      .30225150    
 2.4517090      .38777560    
 3.0527250      .48389190    
 2.1956080      .58335850    
 3.4850960      .65420940    
 4.1892020      .68273160    
 4.7838860      .65351510    
 4.8400230      .56760280    
 4.0920480      .42505810    
 2.1742820      .22496850    
 .37023110      .29781490E-01
 1.4409630      .16829790    
 2.6999790      .30422340    
 3.9115970      .34069700    
 4.6176580      .29446540    
 5.4130640      .22002030    
 6.6652270      .19752810    
 8.3161750      .18324120    
 9.1790360      .17292790    
 8.2452330      .28025730    
 6.7067830      .40984240    
 5.3435830      .48731260    
 4.0793980      .49550130    
 3.3927780      .43063780    
 2.5038650      .29004270    
 1.2443520      .82394790E-01
 .89446090      .96319470E-01
 2.1455350      .33195250    
 3.3174050      .18043710    
 3.5929810      .89294550E-01
 5.2848980      .14909370    
 6.7114740      .16333500    
 8.2923130      .99070270E-01
 9.4256920      .13171550    
 11.190270      .18749960    
 14.698900      .18417110    
 19.172380      .10214820    
 22.019750      .89847890E-01
 22.645030      .12220640    
 22.495980      .48284830E-01
 21.618970      .43371840E-01
 16.452870      .89575600E-01
 9.1171630      .97633380E-01
 7.9375730      .11358770    
 10.800690      .10399020    
 10.513350      .13792850    
 8.2219800      .19439170    
 5.2680550      .20746500    
 1.9388070      .15861630    
-.28777820      .16951780    
-.19874850      .27033050    
 1.2552290      .35945310    
 1.8042280      .44351570    
 2.5503390      .53412230    
 3.6652070      .61996050    
 3.9293950      .67768540    
 4.2185790      .68552890    
 4.4891960      .64154210    
 4.4603750      .54269870    
 3.3129850      .39440970    
 1.6087600      .21189040    
 .61573280      .12464220    
 1.4739280      .24597870    
 2.5474290      .34439060    
 3.5388660      .36218520    
 4.1860540      .31964770    
 5.1004030      .26389810    
 6.5749020      .21622460    
 8.4493740      .12168180    
 9.0769710      .92499680E-01
 7.6414640      .26514240    
 5.9408920      .39905290    
 4.8170370      .46832980    
 4.1027080      .46854320    
 3.4053060      .39766720    
 2.4176050      .26317050    
 1.4725400      .12815950    
 1.4611280      .21023050    
 2.1356450      .40707450    
 5.0499950      .19372030    
 6.1723570      .11934030    
 6.9696840      .14960070    
 7.5589770      .17411620    
 8.3160590      .14947590    
 9.3061440      .14463970    
 11.721930      .16745350    
 15.681350      .17541190    
 20.195970      .13465790    
 23.461990      .10477440    
 24.267620      .90162680E-01
 24.441740      .30837060E-01
 24.615880      .20446100E-01
 17.992570      .90941120E-01
 11.698750      .12770450    
 9.9410430      .15894240    
 9.7433720      .14580340    
 7.8159710      .13660030    
 5.1249440      .18244190    
 2.1481370      .21883970    
 .13000130E-01  .21697600    
-1.1324320      .25293640    
-.47675610      .32344670    
 1.4167060      .39499480    
 2.4171180      .47612370    
 3.2280770      .56382610    
 4.0088130      .64150270    
 3.6705030      .68837890    
 4.2745220      .68345930    
 4.5690280      .62906770    
 4.4109680      .52966460    
 2.9576410      .39427320    
 1.6924850      .26644070    
 1.3282770      .24724700    
 1.6249570      .32825240    
 2.5383100      .38540200    
 3.0807110      .38285980    
 3.7318700      .33842580    
 4.6983080      .28213850    
 6.2241410      .20830230    
 8.2160560      .69179100E-01
 8.1551730      .10118780    
 6.6438540      .28045150    
 5.4965690      .39720240    
 4.7510560      .45565420    
 4.2002630      .45233390    
 3.4713280      .38912450    
 2.6629990      .29001330    
 2.1149520      .24184140    
 2.2151310      .33498700    
 2.8584410      .49338250    
 7.1403830      .18505120    
 8.4005510      .74334680E-01
 7.9004060      .14064930    
 7.5824690      .18891470    
 7.9045940      .15888590    
 8.7900810      .94839030E-01
 11.791680      .13625920    
 16.274050      .16812990    
 21.058120      .14148450    
 24.846780      .48327710E-01
 25.007420      .76412680E-01
 25.710550      .47112630E-01
 27.290210      .36120590E-01
 18.875800      .55262990E-01
 13.685540      .14728880    
 11.322030      .18249240    
 8.6794350      .13720720    
 5.2747730      .79015890E-01
 2.6735090      .17353290    
 .36615840      .23902980    
-.98129770      .26623510    
-1.3972850      .30049360    
-.50832460      .34645760    
 1.3487340      .40919060    
 2.7155480      .49347170    
 3.6972970      .58092110    
 4.0880480      .65470950    
 3.7453550      .68656110    
 4.3755950      .67586760    
 4.9076630      .62035830    
 4.8694880      .52838150    
 2.9684290      .41874130    
 2.3514280      .34178200    
 1.9036090      .34516090    
 1.9777400      .39326600    
 2.1056050      .41649140    
 2.7867200      .39291710    
 3.5231660      .33727470    
 4.2029080      .27580020    
 5.6459740      .20090840    
 6.9700900      .12091970    
 6.7427720      .18194190    
 5.8487940      .30297060    
 5.1931240      .39566210    
 4.7832920      .44710870    
 4.3039110      .44844110    
 3.7433070      .40496400    
 3.2121450      .35148440    
 2.9186220      .35553170    
 3.1122380      .44519810    
 3.7227980      .57475430    
 8.5692350      .15210150    
 9.5401690      .27111060E-01
 7.4921310      .15329510    
 6.8351640      .19707800    
 7.0855400      .13346150    
 8.1248280      .24510810E-01
 11.622960      .11199430    
 16.252450      .15482730    
 21.233710      .13065120    
 24.899650      .42036510E-01
 24.245730      .91803890E-01
 24.456240      .20905430E-01
 26.069320      .47195440E-01
 19.682220      .54742520E-01
 15.551100      .16975570    
 11.705090      .18679680    
 7.4012500      .98536350E-01
 3.4172200      .43945750E-01
 1.3045880      .18363230    
-.47821600      .25733830    
-1.6213950      .29351290    
-1.5429510      .31219070    
-.40206710      .33858840    
 1.1903690      .40123470    
 2.7076960      .49519490    
 4.1259210      .58707310    
 5.2348720      .65295760    
 4.4003820      .68194400    
 5.2822250      .66536350    
 5.9155940      .61251490    
 5.1307660      .53659390    
 4.3077800      .46007130    
 3.3559630      .41088410    
 3.5710790      .41063300    
 2.9226550      .43523010    
 2.7990090      .42841800    
 2.4064680      .38204330    
 3.0713550      .31252310    
 3.8741140      .25242500    
 4.6862940      .20603950    
 5.5469840      .18438840    
 5.4587820      .23018200    
 5.0470450      .30986260    
 4.9249600      .38920900    
 4.8819120      .44236890    
 4.6651520      .45551090    
 4.3734350      .43735400    
 3.9673490      .42256020    
 3.8291490      .45317650    
 3.9670860      .53598200    
 4.5414230      .64490640    
 8.8983860      .14329980    
 8.3363240      .89623500E-01
 6.4308540      .17230820    
 6.0267570      .19819710    
 6.4455220      .12295240    
 7.9650630      .61918990E-01
 11.543450      .70426320E-01
 16.216860      .14561310    
 20.916810      .13856650    
 23.608370      .10687340    
 23.811530      .11169440    
 24.676670      .86446280E-01
 24.684470      .99447470E-01
 20.910500      .12683190    
 16.829530      .18074800    
 11.565750      .18178470    
 6.2932510      .10740170    
 2.3709690      .10455190    
-.80260960E-01  .19271510    
-1.2116020      .26601400    
-1.9610530      .29493750    
-1.8276090      .28778040    
-.38356840      .29964720    
 1.5969270      .37743810    
 3.1558840      .48924050    
 4.5643640      .58676390    
 5.9412920      .64817320    
 5.2168740      .67028080    
 6.2103860      .65020910    
 6.5443570      .60447010    
 5.8381810      .54640140    
 6.1901440      .48690340    
 4.9645440      .45619630    
 4.3538830      .45581070    
 3.9456230      .45371370    
 3.3116320      .42079710    
 2.6350500      .34794150    
 2.3034020      .26007350    
 2.8082210      .21593110    
 3.9381660      .21275030    
 4.3640920      .21381260    
 4.3216260      .23318540    
 4.4664030      .29467930    
 4.7990030      .37844020    
 5.0392490      .44126700    
 5.2761800      .46940260    
 5.0262410      .47591180    
 4.9776810      .48750310    
 4.8745550      .53046210    
 5.2199060      .60539200    
 5.6127650      .69784420    
 8.1620550      .14544380    
 6.5146010      .10207070    
 5.4090220      .17779230    
 5.5508130      .19800320    
 5.9815200      .13448740    
 7.7728170      .64934810E-01
 11.101840      .43233830E-01
 15.649050      .15679330    
 19.787880      .14719000    
 22.662930      .11730480    
 24.359610      .13087430    
 25.735730      .14020010    
 24.959290      .14300240    
 22.338970      .14230880    
 17.211480      .16714300    
 10.790700      .17946740    
 5.1358770      .13167510    
 1.3616320      .10635410    
-.58681210      .18646760    
-1.4857770      .26332890    
-2.1291380      .26971000    
-1.5943320      .22626760    
 .43184500      .23481320    
 1.6772080      .35255530    
 3.7250920      .48457590    
 5.4496930      .58127320    
 6.9421910      .63686290    
 8.5157370      .64950310    
 8.3485150      .62407930    
 8.0042300      .58403940    
 7.5873460      .54144360    
 7.2180060      .50744750    
 6.7551590      .49152160    
 6.1268730      .48423960    
 4.2645040      .45611560    
 3.2254420      .39631960    
 2.2448190      .29021530    
 1.6494500      .17704010    
 2.0662300      .17322240    
 3.0537930      .21216240    
 3.3396190      .20286100    
 3.5769630      .19078770    
 4.2220640      .26477560    
 5.0936790      .36720140    
 5.7009210      .44222130    
 6.1546470      .48575850    
 6.2861490      .51044750    
 6.0784800      .53803940    
 6.2405500      .58439420    
 6.4180570      .65270140    
 6.7151860      .73326050    
 6.8443330      .10556650    
 5.0411220      .67531790E-01
 4.4536930      .18239410    
 4.5309910      .19463720    
 5.5009710      .11505990    
 7.2908920      .49509670E-01
 10.478680      .11176150    
 14.695670      .17050550    
 18.897110      .11892470    
 22.466740      .78484080E-01
 25.198900      .13681680    
 26.609420      .15337060    
 25.655790      .14189410    
 23.284470      .93743200E-01
 16.717840      .14453890    
 9.1204310      .18021160    
 3.7150380      .11565820    
 .35222330      .50635260E-01
-.85075740      .18538280    
-1.3506900      .25260310    
-1.7582880      .22522490    
-.77672650      .12827550    
 .87656410      .17330950    
 2.4291370      .34614250    
 3.1981940      .48374080    
 5.7045380      .57396610    
 8.6488240      .61597250    
 9.7164440      .61396100    
 9.2713280      .58986200    
 9.2881590      .56000060    
 8.8600670      .53215490    
 8.3117010      .51232020    
 7.6531660      .50137320    
 6.7330650      .48619390    
 4.3956670      .44213760    
 3.1519990      .35800300    
 1.7975360      .21477000    
 1.0401280      .69365280E-01
 1.6320980      .15093030    
 2.1625360      .20544780    
 2.4762260      .15143800    
 2.8287740      .11638390    
 4.1521190      .24204370    
 5.5921750      .36030160    
 6.6058440      .44397310    
 7.2298430      .49928980    
 7.4346330      .53550000    
 7.5063160      .56948030    
 7.5078790      .61588760    
 7.5962610      .67846470    
 7.7970360      .75146030    
 5.7185390      .79343180E-01
 4.3247460      .97611360E-01
 4.0459020      .18925670    
 4.1800780      .18362650    
 4.8665960      .67729940E-01
 6.5251800      .63404630E-01
 9.6410940      .15438120    
 14.032500      .16799510    
 18.634600      .66161090E-01
 23.085390      .63439450E-01
 26.437140      .11848450    
 26.728020      .13096140    
 25.293610      .10215100    
 22.763930      .25240110E-01
 14.054720      .14472310    
 7.0113460      .17940900    
 2.2704680      .95061530E-01
-.34063770      .73859510E-01
-1.0929440      .19806050    
-1.6562200      .23680680    
-1.3459480      .17466840    
 .11067510E-01  .30372260E-01
 1.3243870      .17303600    
 3.1398740      .36389340    
 4.7699590      .48949540    
 7.2150480      .56028900    
 9.3439470      .57874220    
 11.132370      .56836880    
 10.654700      .54689580    
 10.114610      .52184700    
 10.020070      .50720670    
 9.7777100      .49949670    
 8.5229850      .49228250    
 7.0621250      .47150890    
 5.1015940      .41973980    
 2.8669290      .31741940    
 1.2731390      .15391310    
 .64527300      .40077770E-01
 1.3412830      .17245780    
 1.7842200      .19547570    
 1.8130350      .78288210E-01
 2.6546730      .74162990E-01
 4.5833980      .23843490    
 6.4237510      .35420920    
 7.7258850      .44316080    
 8.4776840      .50567850    
 8.8880380      .54621710    
 9.0746960      .58083620    
 8.8398690      .62440720    
 8.8550150      .68369570    
 8.6806740      .75423440    
 5.0892680      .13531610    
 4.4166150      .14167110    
 3.9094720      .18495490    
 3.5604620      .17580130    
 4.0627760      .10038630    
 5.4335720      .12190980    
 8.6555790      .16254450    
 13.701300      .15937740    
 19.250300      .94305050E-01
 24.516210      .96992690E-01
 27.715970      .56936740E-01
 25.932910      .92045860E-01
 22.635260      .60754570E-01
 17.578900      .71739230E-01
 10.168380      .15829610    
 4.4125230      .18353620    
 1.0368640      .13321030    
-.51805250      .14318230    
-1.0981130      .20031910    
-1.3864290      .22002290    
-.73478700      .15706250    
 .41842370      .93124830E-01
 1.9269160      .23980800    
 3.6536490      .39481160    
 6.6386480      .49338210    
 8.5709840      .53314440    
 10.004910      .53328600    
 10.964980      .50915930    
 11.355230      .48632730    
 11.277130      .47339300    
 11.157370      .47236860    
 10.667780      .47272890    
 9.2868480      .46697730    
 7.2651520      .44386960    
 4.9346550      .38817970    
 2.9077780      .29009120    
 1.3015800      .16387250    
 1.0032480      .14200390    
 1.5456710      .21191880    
 1.8704730      .19292710    
 2.1228900      .90625350E-01
 3.3752010      .12580760    
 5.4077840      .23556720    
 7.5974170      .34378280    
 9.0652150      .43749200    
 9.8740060      .50179650    
 10.318350      .54012780    
 10.489250      .57030400    
 10.515640      .61079720    
 10.157790      .67034720    
 9.7317600      .74470750    
 5.0215700      .16834410    
 4.4613930      .12769620    
 3.8740530      .16935630    
 3.1868050      .18402700    
 3.0099820      .15046430    
 3.9952990      .12897610    
 7.6828040      .13926240    
 13.854170      .15688790    
 20.273160      .13436540    
 25.760110      .91210250E-01
 27.473490      .29859600E-01
 23.074960      .53603230E-01
 17.367420      .43879590E-01
 10.950270      .90262870E-01
 5.9581820      .16039710    
 2.6905010      .19538750    
 .31473390      .16974810    
-.61759990      .15165630    
-.99255380      .18084630    
-1.2157060      .21367060    
-.27944680      .19079730    
 .81397220      .20331920    
 3.3091040      .31342210    
 4.9439640      .42194130    
 7.4713980      .48253730    
 9.3414360      .49681010    
 10.762240      .47184750    
 11.636420      .43244600    
 12.455730      .40926410    
 12.639450      .41612980    
 12.386610      .42634890    
 11.452700      .43182790    
 9.7826460      .42773680    
 7.4149230      .40673220    
 4.9843820      .35769840    
 2.8784160      .28227240    
 1.5636920      .21588810    
 1.3228960      .22145130    
 1.9264030      .24327890    
 2.3311640      .20571460    
 3.0219680      .14454060    
 4.4797680      .14470730    
 6.6849410      .21322260    
 8.8755100      .32888010    
 10.363340      .42606970    
 11.171240      .48613500    
 11.596760      .51573900    
 11.728640      .53735450    
 11.674680      .57636150    
 11.235380      .64311130    
 10.506380      .72810100    
 5.2342640      .14844770    
 4.5683930      .63579920E-01
 3.4174640      .16391410    
 2.5059570      .19888240    
 2.0441170      .16180860    
 2.3533030      .68894670E-01
 7.3658670      .10869420    
 14.623290      .15102070    
 21.301030      .13547310    
 26.111500      .66333990E-01
 24.841610      .79259770E-01
 18.726850      .68201320E-01
 11.130460      .45339240E-01
 4.9521260      .47574790E-01
 2.8226070      .16540580    
 1.0918910      .20653930    
-.19323370E-01  .16829880    
-.43977500      .97227540E-01
-.90553950      .15538490    
-.81947280      .22360420    
 .51356570      .24416100    
 2.2248430      .28850550    
 4.1484600      .36792350    
 6.3636270      .43402140    
 8.6275790      .46316490    
 10.268610      .44427010    
 11.908110      .39163520    
 13.054330      .33352140    
 13.725290      .32426140    
 13.511840      .35293780    
 13.202580      .37076280    
 12.186450      .37817180    
 10.151080      .37715490    
 7.3803060      .36257910    
 4.9193060      .32781970    
 2.8688730      .28468730    
 1.8215590      .26090180    
 1.7268440      .26571700    
 2.1279120      .25979800    
 3.0972160      .21910570    
 4.1698520      .15837800    
 5.7752510      .96607690E-01
 8.1771850      .18212080    
 10.460180      .31541730    
 11.871890      .40951510    
 12.607280      .45875720    
 12.988510      .47268780    
 13.084860      .48312050    
 12.866970      .52597220    
 12.201020      .60819450    
 11.181760      .70928900    
 5.2421010      .11269880    
 4.2930460      .55540080E-01
 2.6126650      .17834940    
 1.6672370      .20577740    
 1.0961960      .14686890    
 1.7845560      .30020020E-01
 8.2947360      .98642060E-01
 15.566680      .12646710    
 21.859050      .10383460    
 25.204500      .21891740E-01
 21.090340      .10942450    
 13.983020      .93449540E-01
 5.9290880      .18340240E-01
 1.8614650      .69987420E-01
 .87954180      .18150640    
 .19807610      .20713980    
-.18140510      .13672580    
-.27679670      .26226870E-01
-.70283730      .15879750    
-.28404580      .24489410    
 1.0660100      .29355730    
 2.4722190      .34301960    
 4.6934910      .39726670    
 7.3448340      .42987920    
 9.0036670      .42711200    
 11.147240      .37630210    
 12.831600      .29389500    
 13.828330      .21860100    
 14.452370      .24188060    
 14.130740      .28879800    
 13.742220      .30509800    
 12.573700      .31136020    
 10.268690      .31686630    
 7.3912690      .31234420    
 4.7447210      .29398520    
 2.8941430      .28333920    
 2.0906710      .28326480    
 2.1375530      .27803730    
 2.7852850      .25588090    
 3.9118730      .21674160    
 5.4879980      .13373950    
 7.3017490      .26533880E-01
 10.076760      .17499910    
 12.062610      .30315890    
 13.331780      .38760560    
 13.970680      .41875000    
 14.311600      .40920590    
 14.345440      .40828240    
 13.838420      .46651400    
 12.821470      .57442440    
 11.512670      .69421490    
 4.6453870      .14297500    
 3.4244310      .12915360    
 2.3311150      .18723310    
 1.6132060      .20251190    
 1.3224990      .14406900    
 3.7700350      .84777360E-01
 9.9398820      .58731000E-01
 16.085480      .94401460E-01
 21.160040      .61657530E-01
 21.806340      .62817430E-01
 16.976040      .13492750    
 10.212520      .11622880    
