KT3D ESTIMATES WITH:  pygeostat_saved_data                                      
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 6.7105994     0.65548348    
 5.9007096     0.72016907    
 5.2018728     0.75330549    
 4.5780320     0.75012565    
 5.0578232     0.69706327    
 5.7699018     0.60301542    
 6.4641533     0.46664613    
 7.5907989     0.30332491    
 8.6903391     0.14879081    
 10.487867     0.95240019E-01
 13.323730     0.18419923    
 15.235531     0.23882551    
 15.213866     0.25649935    
 13.570022     0.25786975    
 11.255219     0.28643003    
 9.5717878     0.36118984    
 8.6528454     0.47066444    
 8.2088461     0.59400398    
 8.1019583     0.71243471    
 8.0064421     0.81511408    
 8.0853529     0.89728528    
 8.5900240     0.95903814    
 8.9904518      1.0017874    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 6.3970261     0.57967597    
 5.5761676     0.65604264    
 5.7734284     0.71487528    
 5.2869077     0.74860841    
 4.8583155     0.74130863    
 5.3201327     0.69175690    
 6.0613294     0.58999050    
 6.7142587     0.45426577    
 7.7261629     0.28506452    
 8.5550022     0.86384781E-01
 10.331035     0.73199019E-01
 12.749549     0.22316284    
 13.936918     0.28602833    
 13.628738     0.29372731    
 12.103505     0.28109077    
 10.338661     0.29540351    
 9.0528326     0.36866197    
 8.4373960     0.48858723    
 7.9778118     0.62198853    
 7.7943683     0.74497426    
 7.7112265     0.84669363    
 7.6443777     0.92463875    
 8.2370138     0.98310459    
 8.9121189      1.0197675    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 6.2235169     0.57208532    
 5.8618989     0.64339668    
 4.9921594     0.70051569    
 4.2003989     0.73356700    
 4.8901358     0.72932136    
 5.7112465     0.68249142    
 6.4190831     0.58246875    
 7.3209033     0.44768685    
 7.6467285     0.27992913    
 8.7040367     0.11327600    
 10.400867     0.16379437    
 12.084952     0.28245744    
 12.986393     0.32470754    
 12.201322     0.30585125    
 10.704584     0.26424038    
 9.2398109     0.26655477    
 8.3989830     0.35994390    
 7.8314276     0.50370640    
 7.5812898     0.64917481    
 7.4218221     0.77454346    
 7.1789975     0.87509310    
 7.5388126     0.94945794    
 8.2508364      1.0004903    
 8.8497810      1.0304601    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 5.6574273     0.54848903    
 5.7325683     0.61771148    
 4.9847617     0.68032593    
 4.1566739     0.71856296    
 4.3139091     0.71909130    
 6.4627342     0.67493838    
 6.9024339     0.58662164    
 7.3684211     0.45684418    
 7.9452033     0.31253907    
 9.0608854     0.22256115    
 10.376013     0.27370286    
 11.432122     0.34273842    
 11.924887     0.34839913    
 10.914269     0.29032648    
 9.2464314     0.20484668    
 8.0949459     0.21214627    
 7.6468954     0.35322338    
 7.5714822     0.52424049    
 7.0393653     0.67835939    
 6.8540025     0.80343509    
 6.9491568     0.89978969    
 7.4357390     0.96867454    
 8.1256838      1.0124072    
 8.6576977      1.0365887    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 5.3319440     0.58617705    
 4.9464369     0.66185784    
 4.3397059     0.70780420    
 4.4860654     0.71511126    
 6.5351682     0.67770255    
 7.0748343     0.60007125    
 7.5679216     0.48622206    
 8.3326750     0.38000190    
 9.2118921     0.33653301    
 10.354346     0.36824811    
 10.824787     0.39352575    
 10.368361     0.35761195    
 9.0875673     0.24990243    
 7.4344597     0.10528452    
 6.9240861     0.16652030    
 6.9525948     0.36942750    
 6.5660667     0.55693567    
 6.5004296     0.71102476    
 6.4665546     0.83223802    
 6.6455855     0.92170388    
 7.2295289     0.98256636    
 7.5797257      1.0311127    
 8.0450525      1.0520449    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 4.8194251     0.64764607    
 4.9257874     0.70026791    
 5.3377137     0.71467090    
 6.4487286     0.69006586    
 7.4208007     0.62554526    
 7.8828354     0.53708583    
 8.9986925     0.45864850    
 9.7284689     0.43475747    
 10.361779     0.44365916    
 10.291778     0.43113920    
 9.3968687     0.35700607    
 8.1067896     0.20550762    
 6.4164405     0.29431462E-01
 6.0869098     0.19364256    
 6.0954685     0.41611516    
 6.0658932     0.60060740    
 5.9934931     0.74704623    
 6.0094404     0.85959071    
 6.1249971     0.94275528    
 6.7676482     0.99463099    
 7.2772770      1.0316235    
 7.6938457      1.0483128    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 5.4723892     0.64404786    
 5.1505084     0.70898980    
 5.8198199     0.72958517    
 6.7513866     0.71303838    
 7.8232145     0.66084349    
 8.4205332     0.59076351    
 9.1016674     0.53810322    
 9.8340712     0.51409203    
 9.9982090     0.50175798    
 9.5264778     0.45900592    
 8.9354467     0.35941312    
 7.5006933     0.20602943    
 6.1879416     0.12865366    
 5.6523194     0.28866747    
 5.2457852     0.48497117    
 4.9645758     0.65274918    
 4.7320056     0.78585434    
 4.7843890     0.88555932    
 5.9441991     0.95980555    
 6.5522356      1.0025303    
 7.0409107      1.0276147    
 7.4275970      1.0419780    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 6.3999996     0.73092937    
 6.3152795     0.75636095    
 7.1726284     0.74543834    
 8.0918684     0.69992775    
 8.7864952     0.64485776    
 9.5536175     0.60365146    
 9.8666801     0.57674897    
 9.8416605     0.54395163    
 9.1669474     0.48219237    
 8.2620554     0.37855306    
 7.1238427     0.26657513    
 6.3641062     0.26212874    
 5.5382581     0.39549610    
 5.0003572     0.55902469    
 4.6412449     0.70340472    
 4.4929781     0.81911284    
 5.0996375     0.90686369    
 5.6177883     0.96192652    
 6.5489469     0.99606925    
 7.0414014      1.0164256    
 7.4398065      1.0297676    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 6.2012568     0.68530232    
 6.8686409     0.75918049    
 7.7532277     0.78797472    
 7.2872858     0.77853417    
 8.4133596     0.73799312    
 9.3225584     0.69300836    
 10.144637     0.65414435    
 10.105084     0.62001449    
 9.8392115     0.57566720    
 8.8401833     0.50644058    
 8.0301456     0.41621771    
 6.9598908     0.35199082    
 6.1299467     0.38120171    
 5.4435520     0.49332362    
 4.8038807     0.62749135    
 4.5423961     0.74863994    
 4.6565294     0.84396380    
 5.3084550     0.91489255    
 5.8190022     0.95700359    
 6.3448515     0.98290676    
 6.8215685     0.99976760    
 7.1658750      1.0133555    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 7.6385965     0.79368651    
 8.5842819     0.81986809    
 9.0959158     0.80407840    
 9.3577785     0.76886845    
 10.348099     0.72817868    
 10.518624     0.68925512    
 10.458570     0.64973140    
 10.011959     0.60068160    
 8.8430090     0.53547710    
 7.7948222     0.46554711    
 6.9123006     0.43788695    
 6.0344381     0.47994488    
 4.8976088     0.57591563    
 4.8318772     0.68522447    
 4.5930638     0.78786975    
 4.8546181     0.86361152    
 5.3304858     0.91292781    
 5.8776350     0.94316274    
 6.9149461     0.96267849    
 7.3740311     0.97747797    
 7.6424980     0.99278927    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 8.1731710     0.77106601    
 8.7014370     0.82837707    
 9.5595493     0.84726238    
 9.9648256     0.82617402    
 10.028777     0.78966546    
 10.597177     0.74955922    
 10.930586     0.70856076    
 10.535975     0.66665542    
 9.6645994     0.61729956    
 9.0107899     0.56254661    
 8.0839958     0.51976669    
 7.0388484     0.51733512    
 5.8221688     0.56032532    
 4.9532433     0.64049524    
 4.8907433     0.73125857    
 4.9703851     0.81201780    
 5.4037375     0.86792427    
 5.9954567     0.90155816    
 6.6295304     0.92027360    
 7.1471009     0.93341863    
 7.4953547     0.94838786    
 7.6513224     0.96749842    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 7.6166716     0.72247720    
 8.8414326     0.81067896    
 10.481459     0.85771632    
 10.060934     0.85605550    
 10.940937     0.83670378    
 10.868638     0.79871762    
 11.264220     0.75559908    
 11.137284     0.71223319    
 10.427927     0.67009532    
 9.9481220     0.62538022    
 9.0905142     0.58338219    
 8.0655890     0.56046158    
 6.9381175     0.57385892    
 6.0751162     0.62503380    
 5.7076502     0.68896377    
 4.7825408     0.76237935    
 5.6411982     0.82064104    
 6.2390847     0.85811561    
 6.9542618     0.87557852    
 7.5393720     0.88305187    
 7.9600306     0.89232618    
 8.2001486     0.90948993    
 8.2626429     0.93424463    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 8.4135561     0.77997398    
 10.349008     0.84771717    
 11.038659     0.87619555    
 12.225832     0.86655450    
 11.203017     0.83280057    
 12.123475     0.78970337    
 12.394745     0.74413872    
 11.256794     0.69952637    
 10.833201     0.66033775    
 10.078382     0.62267870    
 9.1064062     0.59389180    
 7.9413781     0.58667451    
 7.0560842     0.61141849    
 6.4065361     0.66389489    
 5.8180285     0.72626096    
 5.4380941     0.77681744    
 5.8598661     0.81740665    
 7.2587872     0.83535296    
 7.8776498     0.83679456    
 8.3282528     0.83586735    
 8.6251049     0.84523374    
 8.7523384     0.86840433    
 8.7457504     0.90190208    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 10.972151     0.87381321    
 12.486255     0.88100672    
 12.964055     0.86063814    
 12.201676     0.81659299    
 13.040239     0.76484394    
 12.619581     0.71533555    
 12.341797     0.67261010    
 11.226748     0.63673866    
 10.214546     0.60724878    
 9.1160564     0.59071016    
 7.9929676     0.59679890    
 7.6175408     0.62886477    
 7.1932907     0.68268949    
 7.1635270     0.73824805    
 7.5785108     0.78018534    
 7.2239361     0.79588497    
 8.0603600     0.79138499    
 8.4746418     0.77839464    
 8.7968521     0.77148646    
 8.9732380     0.78526580    
 9.0135202     0.81842047    
 8.9521618     0.86280310    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 10.907129     0.86650306    
 12.641986     0.89094317    
 14.112114     0.87797391    
 13.766952     0.83922327    
 14.044554     0.78603798    
 13.914454     0.72390342    
 13.256061     0.66934317    
 12.448821     0.62624550    
 11.499632     0.59823114    
 10.701072     0.57816970    
 9.2849789     0.57156587    
 8.3554831     0.58958840    
 7.7944708     0.63285351    
 7.6013923     0.68787611    
 7.1389246     0.73223835    
 7.7953682     0.75684297    
 8.3326578     0.75549090    
 8.7441387     0.73446029    
 9.2746687     0.70854580    
 9.4142885     0.70274317    
 9.4667997     0.72669590    
 9.4325294     0.77382332    
 9.3910198     0.82875234    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 10.615179     0.87720829    
 12.349701     0.89516836    
 14.136263     0.88495201    
 15.015573     0.85647100    
 14.892958     0.79680610    
 15.304416     0.73006594    
 15.127343     0.66017991    
 14.619150     0.60453957    
 12.993082     0.56984377    
 11.972938     0.54922724    
 10.710007     0.53607285    
 9.2128372     0.53843749    
 8.4582033     0.56931287    
 7.3790255     0.62165755    
 7.4416757     0.67775100    
 8.1135864     0.71548319    
 8.8718033     0.72166210    
 9.3773546     0.69903481    
 9.6575012     0.65929455    
 9.7131319     0.62574881    
 10.015232     0.62458181    
 10.012568     0.66467702    
 9.9361115     0.72826076    
 10.140358     0.79532492    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 13.454857     0.92233831    
 14.445642     0.87069374    
 15.941623     0.81323028    
 14.798925     0.73758423    
 15.585096     0.65679425    
 15.546584     0.57967973    
 15.030417     0.52539223    
 13.925421     0.50110132    
 11.932034     0.48896772    
 10.751637     0.47914788    
 9.5561380     0.48957756    
 8.0759773     0.53606224    
 7.7636309     0.60231930    
 8.1753244     0.66026866    
 9.0255136     0.68696004    
 9.8463364     0.67361081    
 10.220335     0.62788045    
 10.395305     0.56846297    
 10.367682     0.52844959    
 10.347831     0.54246426    
 10.358706     0.60534132    
 10.216647     0.68634325    
 9.8313866     0.76585782    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 12.092385     0.92268521    
 13.851720     0.89031291    
 15.404879     0.83819801    
 15.472109     0.75774789    
 16.014416     0.66755819    
 16.013359     0.57008243    
 15.948181     0.48143670    
 15.274592     0.43054932    
 13.411963     0.41855955    
 11.839500     0.41414070    
 9.9209108     0.40366414    
 8.7199450     0.42542565    
 8.1156511     0.49476591    
 8.1643362     0.57619834    
 8.8663483     0.63415766    
 9.6641922     0.64867288    
 10.604343     0.61451375    
 11.118857     0.54396778    
 11.106628     0.46217102    
 10.924854     0.42060333    
 10.939027     0.46061531    
 10.975403     0.55030465    
 10.721978     0.64598429    
 10.153127     0.73386943    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 9.5217171     0.88784230    
 11.303789     0.91247231    
 13.781412     0.90226686    
 15.052968     0.85436368    
 14.770772     0.78706145    
 15.395129     0.69327277    
 16.065575     0.58349103    
 16.221430     0.46786046    
 15.808945     0.36436531    
 14.934235     0.32607841    
 13.213204     0.34041828    
 11.437985     0.33489323    
 10.083644     0.31674540    
 8.6004066     0.35947442    
 8.4091635     0.46008345    
 8.8026791     0.55537689    
 9.6350393     0.60832107    
 10.522170     0.60603601    
 11.500392     0.54786140    
 11.974465     0.44855741    
 11.696693     0.34062538    
 11.418818     0.30787545    
 11.613715     0.38949439    
 11.639750     0.50367379    
 11.182806     0.60819393    
 10.368477     0.70219171    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 6.3739872     0.80945742    
 8.2328062     0.86878645    
 10.557354     0.90056980    
 12.526173     0.90687370    
 13.485056     0.87748301    
 14.544371     0.81527501    
 15.795849     0.72857481    
 15.988458     0.61805224    
 15.970263     0.49078634    
 16.141563     0.35361090    
 16.268257     0.23649350    
 14.789000     0.23031399    
 12.595404     0.27165350    
 10.764548     0.24741547    
 9.4326010     0.21324557    
 8.6237078     0.30098900    
 8.4726725     0.43642357    
 9.4395428     0.54010284    
 10.399007     0.58215070    
 11.512048     0.55909920    
 12.426184     0.47541559    
 12.821425     0.34463051    
 12.147345     0.20459393    
 11.970799     0.20593412    
 12.448208     0.33910942    
 12.321643     0.46414176    
 11.540236     0.57079244    
 10.427394     0.67031723    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
-999.00000     -999.00000    
 9.4850016     0.87844026    
 11.285141     0.90066195    
 12.719610     0.89307779    
 13.304604     0.84567499    
 15.028110     0.76602340    
 14.469231     0.65769571    
 14.853965     0.52940279    
 15.912647     0.39002189    
 16.486382     0.23891293    
 16.567629     0.10098477    
 14.313439     0.16526590    
 11.701934     0.21743223    
 10.033490     0.14980935    
 9.0544777     0.11126681    
 8.4783487     0.27796730    
 8.6963949     0.43387493    
 9.4592142     0.52756357    
 10.952415     0.55387956    
 12.284010     0.50952363    
 13.436851     0.40058312    
 13.796204     0.24117257    
 12.548820     0.64930655E-01
 12.949647     0.15299261    
 13.448122     0.30973941    
 12.922800     0.42562559    
 11.698711     0.53147674    
 10.274673     0.63860339    
-999.00000     -999.00000    
-999.00000     -999.00000    
